file_name,caption,Label,caption_type
train/Malignant/Tiroides5/tiroides (43).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides (57).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides1.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides10.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides100.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (1).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (10).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (11).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (12).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (13).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (14).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (15).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (16).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (17).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (18).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (19).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (2).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (20).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (21).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (22).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (23).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (24).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (25).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (26).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (27).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (28).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (29).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (3).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (30).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (31).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (32).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (33).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (34).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (35).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (36).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (37).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (38).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (39).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (4).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (40).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (41).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (42).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (43).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (44).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (45).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (46).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (47).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (48).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (49).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (5).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (50).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (51).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (52).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (53).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (54).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (55).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (56).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (57).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (58).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (59).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (6).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (60).png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (61).png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (62).png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (63).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (64).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (65).png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (66).png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (67).png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (68).png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (69).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (7).png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (8).png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101 (9).png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides101.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides102.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides103.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides104.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides105.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides106.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides107.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides108.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides109.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides11.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides110.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides111.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides112.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides113.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides114.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides115.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides116.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides117.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides118.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides12.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides13.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides14.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides148.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides15.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides16.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides17.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides18.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides19.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides2.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides20.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides21.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides22.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides23.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides24.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides25.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides26.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides27.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides28.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides281.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides29.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides3.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides30.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides31.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides32.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides33.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides34.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides35.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides36.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides37.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides38.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides39.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides4.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides40.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides41.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides42.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides43.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides44.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides45.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides46.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides47.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides48.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides49.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides5.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides50.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides51.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides52.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides53.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides54.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides55.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides56.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides57.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides58.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides59.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides6.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides60.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides61.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides62.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides63.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides64.png,This sonogram of the thyroid is labeled malignant.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides65.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides66.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides67.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides68.png,"A diagnostic ultrasound image of the thyroid, tagged as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides69.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides7.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides70.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides71.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides72.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides73.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides74.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides75.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides76.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides77.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides78.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides79.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides8.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides80.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides81.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides82.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides83.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides84.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides85.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides86.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides87.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides88.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides89.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides9.png,Ultrasound of the thyroid with malignant appearance.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides90.png,"A clinical ultrasound scan of the thyroid, categorized as malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides91.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides92.png,"A B-mode ultrasound of the thyroid, labeled malignant.",malignant,tissue+condition
train/Malignant/Tiroides5/tiroides93.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides94.png,Sonographic appearance of malignant thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides95.png,An ultrasound image of the thyroid with malignant findings.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides96.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides97.png,This ultrasound image shows the thyroid with a malignant label.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides98.png,A grayscale ultrasound image demonstrating malignant changes in the thyroid.,malignant,tissue+condition
train/Malignant/Tiroides5/tiroides99.png,Echographic appearance of the thyroid with malignant features.,malignant,tissue+condition
train/benign/2_0 - Copy (2).png,An ultrasound image of the thyroid with benign findings.,benign,tissue+condition
train/benign/2_0 - Copy (3).png,Sonographic appearance of benign thyroid.,benign,tissue+condition
train/benign/2_0 - Copy (4).png,"A clinical ultrasound scan of the thyroid, categorized as benign.",benign,tissue+condition
train/benign/2_0 - Copy.png,An ultrasound image of the thyroid with benign findings.,benign,tissue+condition
train/benign/2_0.png,Sonographic appearance of benign thyroid.,benign,tissue+condition
train/benign/2_1 - Copy (2).png,This sonogram of the thyroid is labeled benign.,benign,tissue+condition
train/benign/2_1 - Copy (3).png,Ultrasound of the thyroid with benign appearance.,benign,tissue+condition
train/benign/2_1 - Copy (4).png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_1 - Copy.png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_1.png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_10 - Copy (2).png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_10 - Copy (3).png,Echographic appearance of the thyroid with benign features.,benign,tissue+condition
train/benign/2_10 - Copy (4).png,Ultrasound of the thyroid with benign appearance.,benign,tissue+condition
train/benign/2_10 - Copy.png,A grayscale ultrasound image demonstrating benign changes in the thyroid.,benign,tissue+condition
train/benign/2_10.png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_11 - Copy (2).png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_11 - Copy (3).png,Ultrasound of the thyroid with benign appearance.,benign,tissue+condition
train/benign/2_11 - Copy (4).png,This ultrasound image shows the thyroid with a benign label.,benign,tissue+condition
train/benign/2_11 - Copy.png,A grayscale ultrasound image demonstrating benign changes in the thyroid.,benign,tissue+condition
train/benign/2_11.png,An ultrasound image of the thyroid with benign findings.,benign,tissue+condition
train/benign/2_12 - Copy (2).png,Ultrasound of the thyroid with benign appearance.,benign,tissue+condition
train/benign/2_12 - Copy (3).png,"A clinical ultrasound scan of the thyroid, categorized as benign.",benign,tissue+condition
train/benign/2_12 - Copy (4).png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_12 - Copy.png,An ultrasound image of the thyroid with benign findings.,benign,tissue+condition
train/benign/2_12.png,An ultrasound image of the thyroid with benign findings.,benign,tissue+condition
train/benign/2_13 - Copy (2).png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_13 - Copy (3).png,This sonogram of the thyroid is labeled benign.,benign,tissue+condition
train/benign/2_13 - Copy (4).png,This sonogram of the thyroid is labeled benign.,benign,tissue+condition
train/benign/2_13 - Copy.png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_13.png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_14 - Copy (2).png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_14 - Copy (3).png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_14 - Copy (4).png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_14 - Copy.png,Echographic appearance of the thyroid with benign features.,benign,tissue+condition
train/benign/2_14.png,A grayscale ultrasound image demonstrating benign changes in the thyroid.,benign,tissue+condition
train/benign/2_15 - Copy (2).png,Sonographic appearance of benign thyroid.,benign,tissue+condition
train/benign/2_15 - Copy (3).png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_15 - Copy (4).png,Sonographic appearance of benign thyroid.,benign,tissue+condition
train/benign/2_15 - Copy.png,"A clinical ultrasound scan of the thyroid, categorized as benign.",benign,tissue+condition
train/benign/2_15.png,A grayscale ultrasound image demonstrating benign changes in the thyroid.,benign,tissue+condition
train/benign/2_16 - Copy (2).png,A grayscale ultrasound image demonstrating benign changes in the thyroid.,benign,tissue+condition
train/benign/2_16 - Copy (3).png,Ultrasound of the thyroid with benign appearance.,benign,tissue+condition
train/benign/2_16 - Copy (4).png,Echographic appearance of the thyroid with benign features.,benign,tissue+condition
train/benign/2_16 - Copy.png,This sonogram of the thyroid is labeled benign.,benign,tissue+condition
train/benign/2_16.png,A grayscale ultrasound image demonstrating benign changes in the thyroid.,benign,tissue+condition
train/benign/2_17 - Copy (2).png,Ultrasound of the thyroid with benign appearance.,benign,tissue+condition
train/benign/2_17 - Copy (3).png,"A clinical ultrasound scan of the thyroid, categorized as benign.",benign,tissue+condition
train/benign/2_17 - Copy (4).png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_17 - Copy.png,Ultrasound of the thyroid with benign appearance.,benign,tissue+condition
train/benign/2_17.png,A grayscale ultrasound image demonstrating benign changes in the thyroid.,benign,tissue+condition
train/benign/2_18 - Copy (2).png,This sonogram of the thyroid is labeled benign.,benign,tissue+condition
train/benign/2_18 - Copy (3).png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_18 - Copy (4).png,"A B-mode ultrasound of the thyroid, labeled benign.",benign,tissue+condition
train/benign/2_18 - Copy.png,Ultrasound of the thyroid with benign appearance.,benign,tissue+condition
train/benign/2_18.png,This ultrasound image shows the thyroid with a benign label.,benign,tissue+condition
train/benign/2_19 - Copy (2).png,This sonogram of the thyroid is labeled benign.,benign,tissue+condition
train/benign/2_19 - Copy (3).png,"A diagnostic ultrasound image of the thyroid, tagged as benign.",benign,tissue+condition
train/benign/2_19 - Copy (4).png,This ultrasound image shows the thyroid with a benign label.,benign,tissue+condition
train/benign/2_19 - Copy.png,This sonogram of the thyroid is labeled benign.,benign,tissue+condition
